source_year,workbook_name,sheet_name,chapter,likely_table_title,topic,geography_level_candidate,is_index_sheet,likely_analytical_table,max_rows,max_columns,probable_header_row,probable_data_start_row,region_candidate_count,total_keyword_hits,source_keyword_hits,detected_years,normalized_match_title
2024,Statistical-Yearbook-2024.xlsx,4-21,Health Activities,"Oral Surgery and Teeth Extraction at MoH Facilities by Health Cluster, 2024G.",Activity,Health Cluster,NO,YES,30,6,4,5,30,3,2,,"oral surgery and teeth extraction at moh facilities by health cluster, g"
2024,Statistical-Yearbook-2024.xlsx,4-22,Health Activities,"Admissions at MoH Hospitals by Health Clusters, Gender and Nationality, 2024G.",Capacity | Activity,Health Cluster,NO,YES,32,8,4,5,30,3,2,,"admissions at moh hospitals by health clusters, gender and nationality, g"
2024,Statistical-Yearbook-2024.xlsx,4-23,Health Activities,"Discharges from MoH Hospitals by Health Cluster, Gender and Nationality, 2024G.",Capacity | Activity,Health Cluster,NO,YES,32,8,4,5,30,3,2,,"discharges from moh hospitals by health cluster, gender and nationality, g"
2024,Statistical-Yearbook-2024.xlsx,4-24,Health Activities,المرضى المنومون بمستشفيات الرعاية المديدة وأسرة الرعاية المديدة بالمستشفيات العامة بوزارة الصحة حسب التجمعات الصحية عام 2024م.,Capacity | Activity,Health Cluster,NO,YES,27,11,6,7,30,4,0,2024,المرضى المنومون بمستشفيات الرعاية المديدة وأسرة الرعاية المديدة بالمستشفيات ا ة بوزارة الصحة التجمعات الصحية م
2024,Statistical-Yearbook-2024.xlsx,4-25,Health Activities,"Selected Indicators of MoH Hospital Services by Health Clusters, 2024G",Capacity,Health Cluster,NO,YES,27,25,5,6,30,0,2,,"selected indicators of moh hospital services by health clusters, g"
2024,Statistical-Yearbook-2024.xlsx,4-26,Health Activities,"Some Selected Indicators of MoH Psychiatric, Long Term Care and Rehabilitation Hospitals by Health Clusters, 2024G.",Capacity,Health Cluster,NO,YES,64,10,4,5,30,0,2,,"some selected indicators of moh psychiatric, long term care and rehabilitation hospitals by health clusters, g"
2024,Statistical-Yearbook-2024.xlsx,4-27,Health Activities,"Inpatients in Other Governmental Sector Hospitals by Nationality, 2024G",Capacity | Activity,Unknown / National / Other,NO,YES,54,14,15,16,4,4,0,,"inpatients in other governmental sector hospitals by nationality, g"
2024,Statistical-Yearbook-2024.xlsx,4-28,Health Activities,"Inpatients in Private Hospitals by Gender, Nationality and Administrative Region , 2024G.",Capacity,Health Region,NO,YES,23,24,5,6,20,4,2,,"inpatients in private hospitals by gender, nationality and administrative region , g"
2024,Statistical-Yearbook-2024.xlsx,4-29,Health Activities,"Inpatients in Private Hospitals by Age Groups and Administrative Region , 2024G.",Capacity,Health Region,NO,YES,25,46,5,6,20,4,2,,"inpatients in private hospitals by age groups and administrative region , g"
2024,Statistical-Yearbook-2024.xlsx,4-30,Health Activities,"Inpatients in Private Hospitals by Gender, Nationality and ICD-10 Diagnosis, 2024G.",Capacity,Unknown / National / Other,NO,YES,31,39,5,6,0,5,2,,"inpatients in private hospitals by gender, nationality and icd- diagnosis, g"
2024,Statistical-Yearbook-2024.xlsx,4-31,Health Activities,"Inpatients in Health Sectors Hospitals, KSA in the last Five Years",Capacity | Activity,Unknown / National / Other,NO,YES,19,9,9,10,0,2,0,,"inpatients in health sectors hospitals, ksa in the last five years"
2024,Statistical-Yearbook-2024.xlsx,4-32,Health Activities,"Live Births in the Ministry of Health by Type of Delivery, Gender and Nationality in MoH Branches & Offices, 2024G.",Other,Unknown / National / Other,NO,YES,66,12,6,7,24,5,2,2021,"live births in the ministry of health by type of delivery, gender and nationality in moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,4-33,Health Activities,"Live Births in the Other Governmental Sector by Type of Delivery, Gender and Nationality in MoH Branches & Offices, 2024G.",Other,Unknown / National / Other,NO,YES,66,12,6,7,24,5,2,,"live births in the other governmental sector by type of delivery, gender and nationality in moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,4-34,Health Activities,"Live Births in the Private Sector by Type of Delivery, Gender and Nationality in MoH Branches & Offices, 2024G.",Other,Unknown / National / Other,NO,YES,63,12,6,7,24,5,2,,"live births in the private sector by type of delivery, gender and nationality in moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,4-35,Health Activities,"Live Births in all Health Sectors by Type of Delivery, Gender and Nationality in MoH Branches & Offices, 2024G.",Other,Unknown / National / Other,NO,YES,73,14,15,16,24,5,2,,"live births in all health sectors by type of delivery, gender and nationality in moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,4-36,Health Activities,"Surgical Interventions at MoH Hospitals by Health Clusters and Hospital Sections, 2024G.",Capacity | Activity,Health Cluster,NO,YES,50,15,14,15,44,9,0,,"surgical interventions at moh hospitals by health clusters and hospital sections, g"
2024,Statistical-Yearbook-2024.xlsx,4-37,Health Activities,"Surgical Interventions at Other Governmental Sector Hospitals by Section, 2024G",Capacity | Activity,Unknown / National / Other,NO,YES,47,59,7,8,0,5,0,,"surgical interventions at other governmental sector hospitals by section, g"
2024,Statistical-Yearbook-2024.xlsx,4-38,Health Activities,"Surgical Interventions at all Private Sector Facilities by Australian Classification of Health Interventions (ACHI) and Administrative Region, 2024G.",Other,Health Region,NO,YES,31,29,4,5,21,4,2,2021,"surgical interventions at all private sector facilities by australian classification of health interventions achi and administrative region, g"
2024,Statistical-Yearbook-2024.xlsx,4-39,Health Activities,"Main Activities and Services at King Khaled Eye Specialist Hospital, in the last Five Years",Capacity | Activity,Unknown / National / Other,NO,YES,27,12,4,5,1,4,0,,"main activities and services at king khaled eye specialist hospital, in the last five years"
2024,Statistical-Yearbook-2024.xlsx,4-40,Health Activities,"Cases of Malignant Tumours Registered at King Faisal Specialist Hospital and Research Center by Site and Gender, 2024G.",Capacity,Unknown / National / Other,NO,YES,26,14,8,9,4,2,2,,"cases of malignant tumours registered at king faisal specialist hospital and research center by site and gender, g"
2024,Statistical-Yearbook-2024.xlsx,4-41,Health Activities,"Cases of Tumours among Children Referred to King Faisal Specialist Hospital by Site, 2024G.",Capacity,Unknown / National / Other,NO,YES,21,8,5,6,2,2,2,,"cases of tumours among children referred to king faisal specialist hospital by site, g"
2024,Statistical-Yearbook-2024.xlsx,4-42,Health Activities,"Renal Dialysis Centers and Patients by Health Sectors, 2024G.",Other,Unknown / National / Other,NO,YES,14,6,4,5,0,2,0,2024,"renal dialysis centers and patients by health sectors, g"
2024,Statistical-Yearbook-2024.xlsx,4-43,Health Activities,Table 4-43,Other,Unknown / National / Other,NO,YES,7,5,6,7,0,0,0,,-
2024,Statistical-Yearbook-2024.xlsx,4-44,Health Activities,"Number of Visits to Medical Rehabilitation Centers and Departments, MoH, 2024G.",Activity,Health Cluster,NO,YES,38,8,14,15,43,9,0,,"number of visits to medical rehabilitation centers and departments, moh, g"
2024,Statistical-Yearbook-2024.xlsx,4-45,Health Activities,"Post-Amputation Encounters to Medical Rehabilitation Centers & Departments at MoH Facilities by Gender, Nationality and Cause of Injury, 2024G.",Other,Unknown / National / Other,NO,YES,16,10,12,,0,4,0,,"post-amputation encounters to medical rehabilitation centers & departments at moh facilities by gender, nationality and cause of injury, g"
2024,Statistical-Yearbook-2024.xlsx,4-46,Health Activities,King Khalid Eye Specialist Hospital,Capacity,Unknown / National / Other,NO,YES,60,49,14,,0,4,0,,king khalid eye specialist hospital
2024,Statistical-Yearbook-2024.xlsx,4-47,Health Activities,"Cases of Medical Rehabilitation in the Private Sector by Type of Rehabilitation and Administrative Region, 2024G.",Other,Health Region,NO,YES,39,23,6,7,21,4,2,,"cases of medical rehabilitation in the private sector by type of rehabilitation and administrative region, g"
2024,Statistical-Yearbook-2024.xlsx,4-48,Health Activities,"Sessions of Medical Rehabilitation in the Private Sector by Type of Rehabilitation and Administrative Region, 2024G.",Other,Health Region,NO,YES,39,23,6,7,21,4,2,,"sessions of medical rehabilitation in the private sector by type of rehabilitation and administrative region, g"
2024,Statistical-Yearbook-2024.xlsx,4-49,Health Activities,Table 4-49,Workforce,Unknown / National / Other,NO,YES,22,17,7,8,0,3,2,2024,-
2024,Statistical-Yearbook-2024.xlsx,4-50,Health Activities,Table 4-50,Other,Unknown / National / Other,NO,YES,32,26,4,5,25,2,0,,-
2024,Statistical-Yearbook-2024.xlsx,4-51,Health Activities,"Laboratory Investigations at MoH Hospitals by Health Cluster and Type of Investigation, 2024G.",Capacity,Health Cluster,NO,YES,62,27,12,13,32,8,0,,"laboratory investigations at moh hospitals by health cluster and type of investigation, g"
2024,Statistical-Yearbook-2024.xlsx,4-52,Health Activities,"Laboratory Investigations at MoH Regional Laboratories by MoH Branches and Offices & Type of Investigation, 2024G.",Other,Health Region,NO,YES,33,22,4,5,21,3,0,,"laboratory investigations at moh regional laboratories by moh branches and offices & type of investigation, g"
2024,Statistical-Yearbook-2024.xlsx,4-53,Health Activities,"Diagnostic Radiology Investigations at MoH Hospitals by Type of Investigation, 2024G.",Capacity,Unknown / National / Other,NO,YES,19,3,4,5,0,0,0,,"diagnostic radiology investigations at moh hospitals by type of investigation, g"
2024,Statistical-Yearbook-2024.xlsx,4-54,Health Activities,Source: Council of Health Insurance,Other,Unknown / National / Other,NO,YES,17,3,4,5,0,0,2,,source council of health insurance
2024,Statistical-Yearbook-2024.xlsx,4-55,Health Activities,"Laboratory Investigations and Number of Radiology & Physiotherapy patients at MoH Facilities, in the last Five Years",Activity,Unknown / National / Other,NO,YES,13,15,4,5,0,0,0,,"laboratory investigations and number of radiology & physiotherapy patients at moh facilities, in the last five years"
2024,Statistical-Yearbook-2024.xlsx,4-56,Health Activities,King Khalid Eye Specialist Hospital,Capacity,Unknown / National / Other,NO,YES,39,10,15,,0,2,0,,king khalid eye specialist hospital
2024,Statistical-Yearbook-2024.xlsx,4-57,Health Activities,"Number of Laboratory Investigations at all Private Sector Facilities by Administrative Region and Type of Investigatio , 2024G.",Other,Health Region,NO,YES,52,20,4,5,21,3,2,,"number of laboratory investigations at all private sector facilities by administrative region and type of investigatio , g"
2024,Statistical-Yearbook-2024.xlsx,4-58,Health Activities,"Number of Samples and Tests Conducted at MoH Forensic Toxicology Services Administrations (FTSA) / Forensic Toxicology Unit (FTU), by MoH Branches & Offices, 2024G.",Other,Health Region,NO,YES,23,18,4,5,44,3,0,,"number of samples and tests conducted at moh forensic toxicology services administrations ftsa forensic toxicology unit ftu , by moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,4-59,Health Activities,أنشطة بنوك الدم بوزارة الصحة حسب المنطقة الصحية عام 2024م.,Activity,Health Region,NO,YES,31,7,4,5,23,2,2,,أنشطة بنوك الدم بوزارة الصحة المنطقة الصحية م
2024,Statistical-Yearbook-2024.xlsx,4-60,Health Activities,Table 4-60,Activity,Unknown / National / Other,NO,YES,18,26,4,5,0,0,0,,-
2024,Statistical-Yearbook-2024.xlsx,4-61,Health Activities,King Faisal Specialist Hospital,Capacity | Activity,Unknown / National / Other,NO,YES,47,12,12,,0,2,0,,king faisal specialist hospital
2024,Statistical-Yearbook-2024.xlsx,4-62,Health Activities,الحالات المعروضة على مراكز الطب الشرعي بوزارة الصحة حسب المنطقة الصحية وطبيعة الفحص الطبي الشرعي لعام 2024م,Other,Health Region,NO,YES,29,8,4,5,23,6,0,,الحالات المعروضة على مراكز الطب الشرعي بوزارة الصحة المنطقة الصحية وطبيعة الفحص الطبي الشرعي م
2024,Statistical-Yearbook-2024.xlsx,4-63,Health Activities,Referrals including reverse referrals to general or specialized government hospitals according to the referring and receiving cluster in 2024 G.,Capacity,Health Cluster,NO,YES,26,41,5,6,58,4,0,2024,referrals including reverse referrals to general or specialized government hospitals according to the referring and receiving cluster in g
2024,Statistical-Yearbook-2024.xlsx,4-64,Health Activities,Table 4-64,Activity,Unknown / National / Other,NO,YES,27,10,4,5,0,4,0,,-
2024,Statistical-Yearbook-2024.xlsx,4-65,Health Activities,"Cases Referred to Social Service Departements at MOH Hospitals, According to Cause of Social Investigation and Gender, 2024G.",Capacity | Activity,Unknown / National / Other,NO,YES,12,5,4,5,0,1,0,,"cases referred to social service departements at moh hospitals, according to cause of social investigation and gender, g"
2024,Statistical-Yearbook-2024.xlsx,4-66,Health Activities,"Approximate No. of Meals Served in MoH Hospitals by MoH Branches & Offices, 2024G.",Capacity | Workforce,Unknown / National / Other,NO,YES,28,10,4,5,23,4,1,,"approximate no of meals served in moh hospitals by moh branches & offices, g"
2024,Statistical-Yearbook-2024.xlsx,4-67,Health Activities,عدد المستشفيات المنفذة لبرنامج الرعاية الصحية المنزلية بوزارة الصحة والعاملين وعدد المستفيدين حسب فروع الوزارة لعام 2024م,Capacity,Unknown / National / Other,NO,YES,27,7,4,5,23,2,0,2024,عدد المستشفيات المنفذة لبرنامج الرعاية الصحية المنزلية بوزارة الصحة وا لين وعدد المستفيدين فروع الوزارة م
2024,Statistical-Yearbook-2024.xlsx,4-68,Health Activities,Table 4-68,Other,Unknown / National / Other,NO,YES,16,7,4,5,0,0,0,,-
