workbook_name,sheet_name,row_number,column_number,keyword_group,matched_keyword,cell_value
Statistical-Yearbook-2024.xlsx,4-22,26,8,total,total,Total
Statistical-Yearbook-2024.xlsx,4-22,27,1,source,المصدر,المصدر: مركز الإحالات الطبية
Statistical-Yearbook-2024.xlsx,4-22,27,5,source,source,Source: MRC
Statistical-Yearbook-2024.xlsx,4-23,1,1,year,عام,حالات الخروج من مستشفيات وزارة الصحة حسب التجمعات الصحية والجنس والجنسية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-23,2,1,hospital,hospital,"Discharges from MoH Hospitals by Health Cluster, Gender and Nationality, 2024G."
Statistical-Yearbook-2024.xlsx,4-23,5,7,total,total,Total Admissions
Statistical-Yearbook-2024.xlsx,4-23,5,7,activity,admissions,Total Admissions
Statistical-Yearbook-2024.xlsx,4-23,26,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-23,26,8,total,total,Total
Statistical-Yearbook-2024.xlsx,4-23,27,1,source,المصدر,المصدر: مركز الإحالات الطبية
Statistical-Yearbook-2024.xlsx,4-23,27,5,source,source,Source: MRC
Statistical-Yearbook-2024.xlsx,4-24,1,1,year,عام,المرضى  المنومون بمستشفيات الرعاية المديدة وأسرة الرعاية المديدة بالمستشفيات العامة بوزارة الصحة حسب التجمعات الصحية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-24,1,1,hospital,المستشفيات,المرضى  المنومون بمستشفيات الرعاية المديدة وأسرة الرعاية المديدة بالمستشفيات العامة بوزارة الصحة حسب التجمعات الصحية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-24,1,1,bed,أسرة,المرضى  المنومون بمستشفيات الرعاية المديدة وأسرة الرعاية المديدة بالمستشفيات العامة بوزارة الصحة حسب التجمعات الصحية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-24,2,1,hospital,hospital,"Inpatients at Long-term Hospitals and Long-term Beds of General Hospitals of MoH by Health Cluster, 2024 G."
Statistical-Yearbook-2024.xlsx,4-24,2,1,bed,bed,"Inpatients at Long-term Hospitals and Long-term Beds of General Hospitals of MoH by Health Cluster, 2024 G."
Statistical-Yearbook-2024.xlsx,4-24,4,3,hospital,hospital,Long-term care hospitals
Statistical-Yearbook-2024.xlsx,4-24,4,5,year,عام,مستشفيات عامة بها رعاية مديدة
Statistical-Yearbook-2024.xlsx,4-24,4,6,hospital,hospital,General Hospitals Having Long-term care
Statistical-Yearbook-2024.xlsx,4-24,4,8,bed,أسرة,إجمالي أسرة الرعاية المديدة
Statistical-Yearbook-2024.xlsx,4-24,5,2,hospital,المستشفيات,المستشفيات
Statistical-Yearbook-2024.xlsx,4-24,5,3,bed,أسرة,الأسرة النشطة
Statistical-Yearbook-2024.xlsx,4-24,5,5,hospital,المستشفيات,المستشفيات
Statistical-Yearbook-2024.xlsx,4-24,5,6,bed,أسرة,أسرة الرعاية المديدة
Statistical-Yearbook-2024.xlsx,4-24,6,2,hospital,hospital,Hospitals
Statistical-Yearbook-2024.xlsx,4-24,6,3,bed,bed,Active Beds
Statistical-Yearbook-2024.xlsx,4-24,6,5,hospital,hospital,Hospitals
Statistical-Yearbook-2024.xlsx,4-24,6,6,bed,bed,Long-term care Beds
Statistical-Yearbook-2024.xlsx,4-24,6,8,total,total,Total Long-term Beds
Statistical-Yearbook-2024.xlsx,4-24,6,8,bed,bed,Total Long-term Beds
Statistical-Yearbook-2024.xlsx,4-24,6,9,total,total,Total Inpatients
Statistical-Yearbook-2024.xlsx,4-24,27,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-24,27,10,total,total,Total
Statistical-Yearbook-2024.xlsx,4-25,1,1,year,عام,المؤشرات المختارة عن خدمات مستشفيات وزارة الصحة حسب التجمعات الصحية عام 2024م .
Statistical-Yearbook-2024.xlsx,4-25,2,1,hospital,hospital,"Selected Indicators of MoH Hospital Services by Health Clusters, 2024G"
Statistical-Yearbook-2024.xlsx,4-25,4,2,bed,أسرة,معدل إشغال الأسرة %
Statistical-Yearbook-2024.xlsx,4-25,4,6,bed,سرير,معدل دوران السرير / الشهر
Statistical-Yearbook-2024.xlsx,4-25,27,1,source,المصدر,المصدر: مركز الإحالات الطبية
Statistical-Yearbook-2024.xlsx,4-25,27,5,source,source,Source: MRC
Statistical-Yearbook-2024.xlsx,4-26,1,1,year,عام,بعض المؤشرات المختارة عن خدمات مستشفيات الصحة النفسية والرعاية المديدة والتأهيل بوزارة الصحة حسب التجمعات الصحية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-26,2,1,hospital,hospital,"Some Selected Indicators of MoH Psychiatric, Long Term Care and Rehabilitation Hospitals by Health Clusters, 2024G."
Statistical-Yearbook-2024.xlsx,4-26,4,2,bed,أسرة,معدل إشغال الأسرة %
Statistical-Yearbook-2024.xlsx,4-26,4,3,bed,سرير,معدل دوران السرير / الشهر
Statistical-Yearbook-2024.xlsx,4-26,27,1,source,المصدر,المصدر: مركز الإحالات الطبية
Statistical-Yearbook-2024.xlsx,4-26,27,3,source,source,Source: MRC
Statistical-Yearbook-2024.xlsx,4-27,2,1,hospital,hospital,"Inpatients in Other Governmental Sector Hospitals by Nationality, 2024G"
Statistical-Yearbook-2024.xlsx,4-27,4,2,activity,التنويم,عدد حالات التنويم
Statistical-Yearbook-2024.xlsx,4-27,6,4,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-27,7,4,total,total,Total
Statistical-Yearbook-2024.xlsx,4-27,11,1,hospital,مستشفى,مستشفى الملك فيصل التخصصي ومركز الأبحاث
Statistical-Yearbook-2024.xlsx,4-27,11,6,hospital,hospital,King Faisal Specialist Hospital & R.C.
Statistical-Yearbook-2024.xlsx,4-27,12,1,hospital,مستشفى,مستشفى الملك خالد التخصصي للعيون
Statistical-Yearbook-2024.xlsx,4-27,12,6,hospital,hospital,King Khalid Eye Specialist Hospital
Statistical-Yearbook-2024.xlsx,4-27,13,6,hospital,hospital,Royal Commission Hospitals in Jubail and Yanbu
Statistical-Yearbook-2024.xlsx,4-27,15,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-27,15,6,total,total,Total
Statistical-Yearbook-2024.xlsx,4-28,1,1,region,المنطقة,المنومون بمستشفيات القطاع الخاص حسب الجنس والجنسية والمنطقة الإدارية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-28,1,1,year,عام,المنومون بمستشفيات القطاع الخاص حسب الجنس والجنسية والمنطقة الإدارية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-28,2,1,region,region,"Inpatients in Private Hospitals by Gender, Nationality  and Administrative Region , 2024G."
Statistical-Yearbook-2024.xlsx,4-28,2,1,hospital,hospital,"Inpatients in Private Hospitals by Gender, Nationality  and Administrative Region , 2024G."
Statistical-Yearbook-2024.xlsx,4-28,4,1,region,المنطقة,المنطقة الإدارية
Statistical-Yearbook-2024.xlsx,4-28,4,6,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-28,4,7,region,region,Administrative Region
Statistical-Yearbook-2024.xlsx,4-28,5,6,total,total,Total
Statistical-Yearbook-2024.xlsx,4-28,20,1,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-28,20,7,total,total,Total
Statistical-Yearbook-2024.xlsx,4-28,21,1,source,المصدر,المصدر: مجلس الضمان الصحي
Statistical-Yearbook-2024.xlsx,4-28,21,7,source,source,Source: Council of Health Insurance
Statistical-Yearbook-2024.xlsx,4-29,1,1,region,المنطقة,المنومون بمستشفيات القطاع الخاص حسب الفئات العمرية والمنطقة الإدارية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-29,1,1,year,عام,المنومون بمستشفيات القطاع الخاص حسب الفئات العمرية والمنطقة الإدارية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-29,2,1,region,region,"Inpatients in Private Hospitals by Age Groups and Administrative Region , 2024G."
Statistical-Yearbook-2024.xlsx,4-29,2,1,hospital,hospital,"Inpatients in Private Hospitals by Age Groups and Administrative Region , 2024G."
Statistical-Yearbook-2024.xlsx,4-29,4,1,region,المنطقة,المنطقة الإدارية
Statistical-Yearbook-2024.xlsx,4-29,4,7,year,year,Age Groups (years)
Statistical-Yearbook-2024.xlsx,4-29,4,13,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-29,4,14,region,region,Administrative Region
Statistical-Yearbook-2024.xlsx,4-29,5,13,total,total,Total
Statistical-Yearbook-2024.xlsx,4-29,20,1,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-29,20,14,total,total,Total
Statistical-Yearbook-2024.xlsx,4-29,21,1,source,المصدر,المصدر: مجلس الضمان الصحي
Statistical-Yearbook-2024.xlsx,4-29,21,14,source,source,Source: Council of Health Insurance
Statistical-Yearbook-2024.xlsx,4-30,1,1,year,عام,المنومون بمستشفيات القطاع الخاص حسب الجنس والجنسية والتصنيف الدولي للأمراض عام 2024م.
Statistical-Yearbook-2024.xlsx,4-30,2,1,hospital,hospital,"Inpatients in Private Hospitals by Gender, Nationality  and ICD-10 Diagnosis, 2024G."
Statistical-Yearbook-2024.xlsx,4-30,4,1,total,المجموع,المجموعات المرضية
Statistical-Yearbook-2024.xlsx,4-30,4,6,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-30,5,6,total,total,Total
Statistical-Yearbook-2024.xlsx,4-30,23,1,bed,سرير,الأعراض والعلامات الشاذة، والاختبارات السريرية والمرضية غير المصنفة في موضع آخر.
Statistical-Yearbook-2024.xlsx,4-30,27,1,total,الإجمالي,الإجمالي
Statistical-Yearbook-2024.xlsx,4-30,27,7,total,total,Total
Statistical-Yearbook-2024.xlsx,4-30,28,1,source,المصدر,المصدر: مجلس الضمان الصحي
Statistical-Yearbook-2024.xlsx,4-30,28,7,source,source,Source: Council of Health Insurance
Statistical-Yearbook-2024.xlsx,4-31,2,1,year,year,"Inpatients in Health Sectors Hospitals, KSA in the last Five Years"
Statistical-Yearbook-2024.xlsx,4-31,2,1,hospital,hospital,"Inpatients in Health Sectors Hospitals, KSA in the last Five Years"
Statistical-Yearbook-2024.xlsx,4-31,4,2,year,عام,العام
Statistical-Yearbook-2024.xlsx,4-31,4,6,year,year,Year
Statistical-Yearbook-2024.xlsx,4-31,9,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-31,9,7,total,total,Total
Statistical-Yearbook-2024.xlsx,4-31,10,7,activity,admissions,Average no. of admissions per 100 persons
Statistical-Yearbook-2024.xlsx,4-32,1,1,year,عام,المواليد الأحياء بوزارة الصحة حسب فروع ومكاتب وزارة الصحة ونوع الولادة والجنس والجنسية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-32,5,5,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-32,6,5,total,total,Total
Statistical-Yearbook-2024.xlsx,4-32,27,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-32,27,11,total,total,Total
Statistical-Yearbook-2024.xlsx,4-32,28,11,total,total,% of total  live births
Statistical-Yearbook-2024.xlsx,4-32,29,1,source,المصدر,المصدر: نظام تسجيل بلاغات الولادة
Statistical-Yearbook-2024.xlsx,4-32,29,8,source,source,Source: Birth Notification Registration System
Statistical-Yearbook-2024.xlsx,4-33,1,1,year,عام,المواليد الأحياء بالجهات الحكومية الأخرى حسب فروع ومكاتب وزارة الصحة ونوع الولادة والجنس والجنسية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-33,5,5,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-33,6,5,total,total,Total
Statistical-Yearbook-2024.xlsx,4-33,27,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-33,27,11,total,total,Total
Statistical-Yearbook-2024.xlsx,4-33,28,11,total,total,% of total  live births
Statistical-Yearbook-2024.xlsx,4-33,29,1,source,المصدر,المصدر: نظام تسجيل بلاغات الولادة
Statistical-Yearbook-2024.xlsx,4-33,29,8,source,source,Source: Birth Notification Registration System
Statistical-Yearbook-2024.xlsx,4-34,1,1,year,عام,المواليد الأحياء بالقطاع الخاص حسب فروع ومكاتب وزارة الصحة ونوع الولادة والجنس والجنسية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-34,5,5,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-34,6,5,total,total,Total
Statistical-Yearbook-2024.xlsx,4-34,27,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-34,27,11,total,total,Total
Statistical-Yearbook-2024.xlsx,4-34,28,11,total,total,% of total  live births
Statistical-Yearbook-2024.xlsx,4-34,29,1,source,المصدر,المصدر: نظام تسجيل بلاغات الولادة
Statistical-Yearbook-2024.xlsx,4-34,29,8,source,source,Source: Birth Notification Registration System
Statistical-Yearbook-2024.xlsx,4-35,1,1,year,عام,المواليد الأحياء بكافة القطاعات الصحية بالمملكة حسب فروع ومكاتب وزارة الصحة ونوع الولادة والجنس والجنسية عام 2024م.
Statistical-Yearbook-2024.xlsx,4-35,5,5,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-35,6,5,total,total,Total
Statistical-Yearbook-2024.xlsx,4-35,27,1,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-35,27,11,total,total,Total
Statistical-Yearbook-2024.xlsx,4-35,28,11,total,total,% of total  live births
Statistical-Yearbook-2024.xlsx,4-35,29,1,source,المصدر,المصدر: نظام تسجيل بلاغات الولادة
Statistical-Yearbook-2024.xlsx,4-35,29,8,source,source,Source: Birth Notification Registration System
Statistical-Yearbook-2024.xlsx,4-36,1,1,year,عام,التدخلات الجراحية بمستشفيات وزارة الصحة حسب التجمعات الصحية والقسم لعام 2024م.
Statistical-Yearbook-2024.xlsx,4-36,2,1,hospital,hospital,"Surgical Interventions at MoH Hospitals by Health Clusters and Hospital Sections, 2024G."
Statistical-Yearbook-2024.xlsx,4-36,6,2,year,عام,جراحة عامة
Statistical-Yearbook-2024.xlsx,4-36,6,14,total,المجموع,المجموع
Statistical-Yearbook-2024.xlsx,4-36,7,14,total,total,Total
Statistical-Yearbook-2024.xlsx,4-36,11,15,total,total,Total Health Clusters - Riyadh
Statistical-Yearbook-2024.xlsx,4-36,14,15,total,total,Total Makkah Health Cluster
Statistical-Yearbook-2024.xlsx,4-36,17,15,total,total,Total Health Clusters - Jeddah
